customer_id,company_name,contact_email,country,industry,company_size,acquisition_channel,signup_date,account_created_at
cus_3e469a8a4fe441,Porter-White,aaron63@gutierrez.com,US,HR Tech,51-200,outbound_sales,2024-12-13,2024-12-13 00:00:00+00:00
cus_3fb01ec3595a4d,Collins-Bradshaw,jayala@burton.com,FR,FinTech,1-10,organic,2024-12-13,2024-12-13 00:00:00+00:00
cus_405bded9976d4b,Thomas LLC,russellwendy@boyer.info,US,Logistics,51-200,paid_search,2024-12-13,2024-12-13 00:00:00+00:00
cus_41228f78e9464c,Caldwell PLC,harriskathryn@george-jensen.org,US,Logistics,51-200,referral,2024-12-13,2024-12-13 00:00:00+00:00
cus_47c2f1dbb1f64d,Willis-Rivera,carol89@taylor-cantu.com,BR,AgriTech,11-50,organic,2024-12-13,2024-12-13 00:00:00+00:00
cus_723e61780d1a43,"Mcintyre, Gordon and Martinez",huntjonathan@clark.com,DE,SaaS,1-10,outbound_sales,2024-12-13,2024-12-13 00:00:00+00:00
cus_73f96eb79f7546,"Cook, Cisneros and Schneider",adrianhawkins@walls.biz,US,AgriTech,1-10,paid_search,2024-12-13,2024-12-13 00:00:00+00:00
cus_75d1f5aa16a34b,Perez LLC,larryweiss@berg.com,JP,EdTech,1-10,partner,2024-12-13,2024-12-13 00:00:00+00:00
cus_7610cf2e828547,Mitchell-Potter,smithhaley@moses.com,US,LegalTech,51-200,outbound_sales,2024-12-13,2024-12-13 00:00:00+00:00
cus_7846a7b9b43d47,Bennett LLC,jeremyadams@tucker.com,US,LegalTech,1-10,paid_search,2024-12-13,2024-12-13 00:00:00+00:00
cus_79d78e8de62f41,"Williams, Jones and Williams",dixonrobert@guerrero-carroll.com,US,Marketing,11-50,paid_search,2024-12-13,2024-12-13 00:00:00+00:00
cus_973844ff66da4c,"Garcia, Hickman and Hudson",erinramos@peterson-rhodes.com,GB,HealthTech,51-200,paid_search,2024-12-13,2024-12-13 00:00:00+00:00
cus_9ad396bcd7284d,"Brown, Norman and Green",parker93@spears.net,FR,AgriTech,11-50,organic,2024-12-13,2024-12-13 00:00:00+00:00
cus_a152eb2194a047,English LLC,jennifer05@wright-foley.com,CA,LegalTech,11-50,referral,2024-12-13,2024-12-13 00:00:00+00:00
cus_a2d0a92e8b9541,"Carson, Hansen and Martinez",dalton83@sherman.org,US,E-Commerce,51-200,paid_search,2024-12-13,2024-12-13 00:00:00+00:00
cus_a86b8b0d05f54b,Andrews Inc,dwilliams@wood-mitchell.org,DE,Logistics,1-10,organic,2024-12-13,2024-12-13 00:00:00+00:00
cus_b21a6d6bb26b42,"Fields, Griffin and Andrews",tgould@king.com,GB,EdTech,51-200,organic,2024-12-13,2024-12-13 00:00:00+00:00
cus_b26eb3418c9447,"Griffin, Wiley and Torres",heatherhenderson@williams.com,JP,FinTech,11-50,paid_search,2024-12-13,2024-12-13 00:00:00+00:00
cus_be0d7ee9f7fa43,"Thomas, Stephens and Martinez",rileymichelle@henderson.net,US,Marketing,501-2000,partner,2024-12-13,2024-12-13 00:00:00+00:00
cus_bfb73e4302d04e,Torres-Carson,avalencia@lee.com,US,HealthTech,11-50,organic,2024-12-13,2024-12-13 00:00:00+00:00
cus_cc21dcbc289148,Sanchez-Hall,kcollins@johnson-harrison.com,GB,SaaS,11-50,paid_search,2024-12-13,2024-12-13 00:00:00+00:00
cus_d7858f8e31d541,Harrison and Sons,allen70@hunt.com,GB,AgriTech,11-50,referral,2024-12-13,2024-12-13 00:00:00+00:00
cus_d97d85427a0141,Alvarez-Shea,edwardrubio@mckee.biz,US,HR Tech,51-200,outbound_sales,2024-12-13,2024-12-13 00:00:00+00:00
cus_dbd607426df548,Allen-Austin,kenneth86@mcconnell-mckee.com,GB,Marketing,201-500,organic,2024-12-13,2024-12-13 00:00:00+00:00
cus_f7cd85adf1a64e,Mckenzie-Cordova,kpowell@campbell.com,US,Logistics,11-50,referral,2024-12-13,2024-12-13 00:00:00+00:00
cus_1aaee1e5beb945,Davis PLC,durhamtravis@burke-walker.com,US,E-Commerce,501-2000,partner,2024-12-14,2024-12-14 00:00:00+00:00
cus_1ae25a8cd9e443,Casey-Morris,melissamoore@wilson-fisher.com,US,E-Commerce,1-10,organic,2024-12-14,2024-12-14 00:00:00+00:00
cus_296dd4131faf42,Bush-Saunders,russellrobert@ellis.com,BR,E-Commerce,201-500,organic,2024-12-14,2024-12-14 00:00:00+00:00
cus_332489615bee48,Coleman-Ball,francisco67@riddle.com,US,HealthTech,11-50,referral,2024-12-14,2024-12-14 00:00:00+00:00
cus_3491cba55f994c,Johnson-Lozano,james17@soto.com,US,AgriTech,201-500,organic,2024-12-14,2024-12-14 00:00:00+00:00
cus_3785200d89324e,Carter Ltd,fjones@macdonald.net,GB,HealthTech,501-2000,outbound_sales,2024-12-14,2024-12-14 00:00:00+00:00
cus_3bc6d7c2020d4c,"Rodriguez, Mitchell and Gonzales",scott82@curtis-flynn.org,US,Marketing,11-50,organic,2024-12-14,2024-12-14 00:00:00+00:00
cus_42434a90860b44,Moore-Tate,stephaniesalazar@rivera.org,US,Logistics,11-50,referral,2024-12-14,2024-12-14 00:00:00+00:00
cus_4493e5009f424c,Fitzpatrick-Martinez,kortiz@patrick-petersen.net,AU,Marketing,2001+,referral,2024-12-14,2024-12-14 00:00:00+00:00
cus_475380b1286a43,West-Mclean,qdixon@ramirez.org,AU,HR Tech,501-2000,referral,2024-12-14,2024-12-14 00:00:00+00:00
cus_4c08e00603b347,"Johnson, Acosta and Mcguire",shermanwesley@hernandez.com,US,Marketing,201-500,referral,2024-12-14,2024-12-14 00:00:00+00:00
cus_4d80fcb31d7542,"Duran, King and Ballard",courtneysantiago@cunningham.org,GB,EdTech,1-10,referral,2024-12-14,2024-12-14 00:00:00+00:00
cus_4e33520a25304a,Jackson-Johnson,vickiemccann@berry.org,DE,FinTech,51-200,outbound_sales,2024-12-14,2024-12-14 00:00:00+00:00
cus_4f169a2ef29b4f,Leon LLC,timothyharris@davis-spencer.com,US,HealthTech,11-50,paid_search,2024-12-14,2024-12-14 00:00:00+00:00
cus_51d3560e5bbb4d,Flores and Sons,michael41@richardson.com,US,E-Commerce,501-2000,outbound_sales,2024-12-14,2024-12-14 00:00:00+00:00
cus_5219a692454f4e,Vega LLC,mary64@moore.net,US,LegalTech,51-200,outbound_sales,2024-12-14,2024-12-14 00:00:00+00:00
cus_5a6080f02c6946,Cook Ltd,ronald87@alexander.info,GB,AgriTech,51-200,referral,2024-12-14,2024-12-14 00:00:00+00:00
cus_5c3d86b5b8fe43,"Swanson, Taylor and Carroll",tryan@bauer-stewart.com,US,Marketing,1-10,referral,2024-12-14,2024-12-14 00:00:00+00:00
cus_62a300004fbf48,Jenkins LLC,jenkinskirsten@mcdonald-smith.net,US,AgriTech,1-10,outbound_sales,2024-12-14,2024-12-14 00:00:00+00:00
cus_637c7afe297b4c,Kelly-Chen,christopherreese@lopez-jimenez.biz,GB,LegalTech,11-50,referral,2024-12-14,2024-12-14 00:00:00+00:00
cus_6cfdd190b9ca47,Franklin-Taylor,daryl17@malone-sanchez.biz,US,Marketing,1-10,paid_search,2024-12-14,2024-12-14 00:00:00+00:00
cus_6f64c1c5a44441,"Browning, Johns and Franklin",rushmariah@rich.com,IN,AgriTech,51-200,referral,2024-12-14,2024-12-14 00:00:00+00:00
cus_7d44b2b48e1945,Carpenter Inc,perezlauren@jones.com,IN,LegalTech,51-200,organic,2024-12-14,2024-12-14 00:00:00+00:00
cus_8760ba8d418143,Ward Group,amy57@moreno-carney.com,SG,SaaS,201-500,partner,2024-12-14,2024-12-14 00:00:00+00:00
cus_8cf495f58ac44a,Hines-Edwards,jeremyjackson@gomez.biz,US,FinTech,51-200,paid_search,2024-12-14,2024-12-14 00:00:00+00:00
cus_90cca7e2d0fd46,"Anderson, Baldwin and Hurst",bsmith@robinson.net,US,EdTech,11-50,organic,2024-12-14,2024-12-14 00:00:00+00:00
cus_91acb12f7c5445,"Baker, Williams and Murray",pramirez@preston.biz,DE,HealthTech,201-500,outbound_sales,2024-12-14,2024-12-14 00:00:00+00:00
cus_9df8b62ab5ed4b,"Murray, Olsen and Miller",bobby38@singh.biz,US,SaaS,51-200,paid_search,2024-12-14,2024-12-14 00:00:00+00:00
cus_9e0aca6c54b74d,"Harper, Solomon and Gonzalez",isaacperry@bell.biz,US,Logistics,501-2000,organic,2024-12-14,2024-12-14 00:00:00+00:00
cus_aab4b3178a5543,King Inc,melissablack@ramos.org,US,LegalTech,11-50,organic,2024-12-14,2024-12-14 00:00:00+00:00
cus_af96e80cb2b941,"Johnson, Lawson and Schmidt",yolandapaul@russell-edwards.net,US,EdTech,501-2000,outbound_sales,2024-12-14,2024-12-14 00:00:00+00:00
cus_b0a180a9bd684d,"Anderson, Molina and Wilson",wwilliams@wiggins.com,US,SaaS,51-200,referral,2024-12-14,2024-12-14 00:00:00+00:00
cus_b26afb7094b44d,"Cruz, Tran and Martinez",crystaljuarez@rodriguez.biz,US,HR Tech,51-200,organic,2024-12-14,2024-12-14 00:00:00+00:00
cus_ba6ce1eda21c45,Wilcox-Williams,hamiltonchelsea@graham-cole.org,US,Marketing,1-10,outbound_sales,2024-12-14,2024-12-14 00:00:00+00:00
cus_bc68faabb1a04d,Williams Ltd,whitesamuel@gibson-thompson.com,US,LegalTech,201-500,partner,2024-12-14,2024-12-14 00:00:00+00:00
cus_bd4a5c89df034b,"Lin, Hernandez and Hurley",amy37@davidson-wallace.info,SE,Marketing,501-2000,referral,2024-12-14,2024-12-14 00:00:00+00:00
cus_beb273eff1654c,"Carr, Leon and Taylor",grahammichael@hensley-gonzalez.com,US,HR Tech,51-200,referral,2024-12-14,2024-12-14 00:00:00+00:00
cus_bf874487b59c44,"Figueroa, Valencia and Krause",hdavis@stark.net,US,HR Tech,501-2000,outbound_sales,2024-12-14,2024-12-14 00:00:00+00:00
cus_cb7857a6acd843,"Maddox, Perez and Gray",geraldclayton@moore-adkins.org,US,LegalTech,11-50,partner,2024-12-14,2024-12-14 00:00:00+00:00
cus_ced22353fa5249,Lopez Group,jacobpatton@turner-roberts.com,DE,FinTech,1-10,paid_search,2024-12-14,2024-12-14 00:00:00+00:00
cus_e559a4cbdb144e,"Smith, Barrera and Montgomery",christopher68@smith-taylor.org,US,Logistics,501-2000,referral,2024-12-14,2024-12-14 00:00:00+00:00
cus_e72e5a357bc349,Herrera PLC,jessica65@munoz.com,DE,E-Commerce,51-200,organic,2024-12-14,2024-12-14 00:00:00+00:00
cus_e878fcccf2744c,Lawson PLC,vsmith@brown.com,US,FinTech,201-500,outbound_sales,2024-12-14,2024-12-14 00:00:00+00:00
cus_f38c0273748e49,"Butler, Mckinney and Marquez",katrina17@combs.com,US,SaaS,51-200,partner,2024-12-14,2024-12-14 00:00:00+00:00
cus_000dfaeb89864c,Perry-Wilson,amanda49@juarez.com,US,SaaS,501-2000,outbound_sales,2024-12-15,2024-12-15 00:00:00+00:00
cus_035511f6bdb447,Ward Group,otrujillo@serrano.biz,NL,FinTech,2001+,referral,2024-12-15,2024-12-15 00:00:00+00:00
cus_08b161e83f7742,"Martinez, Lin and Aguilar",samuelhunt@stephenson.com,US,EdTech,11-50,organic,2024-12-15,2024-12-15 00:00:00+00:00
cus_0968e65a11914d,"Porter, Howard and Charles",gloverkevin@russell-smith.biz,GB,HR Tech,11-50,paid_search,2024-12-15,2024-12-15 00:00:00+00:00
cus_16628a2b509d46,Luna-Rogers,gerald63@ramirez.com,AU,EdTech,11-50,partner,2024-12-15,2024-12-15 00:00:00+00:00
cus_1b70de0abdc347,"Pearson, Evans and Wall",nwilliams@arnold-moore.biz,IN,FinTech,11-50,referral,2024-12-15,2024-12-15 00:00:00+00:00
cus_264934bfef284a,Smith Inc,breannaballard@medina-rice.com,AU,Marketing,51-200,outbound_sales,2024-12-15,2024-12-15 00:00:00+00:00
cus_4a3951cc104541,Hill Inc,crystalbray@castillo-pollard.info,US,LegalTech,11-50,referral,2024-12-15,2024-12-15 00:00:00+00:00
cus_4b429a6b8d454e,Braun-Lopez,victoriapierce@collier-clayton.com,US,HealthTech,11-50,organic,2024-12-15,2024-12-15 00:00:00+00:00
cus_4f50ea182c4148,Hansen-Warner,jennifernewton@cox-george.info,GB,Marketing,501-2000,referral,2024-12-15,2024-12-15 00:00:00+00:00
cus_50b5830cbe4c4f,"Acosta, Johnson and King",kaylatorres@johnson.com,AU,AgriTech,1-10,partner,2024-12-15,2024-12-15 00:00:00+00:00
cus_6c178b5c82ac4a,Price-Clark,thomas83@thompson-rodriguez.com,CA,Marketing,51-200,partner,2024-12-15,2024-12-15 00:00:00+00:00
cus_6e19461ab45941,Lee Inc,imatthews@thompson-king.com,BR,Marketing,11-50,paid_search,2024-12-15,2024-12-15 00:00:00+00:00
cus_7632fc90c44147,Gregory PLC,qpena@dickerson-fields.org,US,FinTech,11-50,outbound_sales,2024-12-15,2024-12-15 00:00:00+00:00
cus_78c10a29d9fc4d,West and Sons,smithbrittany@harmon.com,GB,E-Commerce,1-10,outbound_sales,2024-12-15,2024-12-15 00:00:00+00:00
cus_8ca5c4437c5e4b,Sandoval Ltd,howetracy@flynn.com,BR,FinTech,51-200,referral,2024-12-15,2024-12-15 00:00:00+00:00
cus_925e260c35aa46,"Foster, Poole and Sawyer",floresmegan@martinez.net,US,AgriTech,201-500,referral,2024-12-15,2024-12-15 00:00:00+00:00
cus_aa36ed3eae954e,Stevenson PLC,mwatson@joseph-bennett.com,CA,Marketing,11-50,referral,2024-12-15,2024-12-15 00:00:00+00:00
cus_aa50c112080646,Watson-Robles,justin90@greer.com,US,AgriTech,51-200,referral,2024-12-15,2024-12-15 00:00:00+00:00
cus_b1033aa326974b,Everett-Woods,moralescharles@parks.com,GB,EdTech,51-200,outbound_sales,2024-12-15,2024-12-15 00:00:00+00:00
cus_b6b9ca9e06e947,Hall-Miller,ghernandez@allen-evans.com,IN,AgriTech,201-500,paid_search,2024-12-15,2024-12-15 00:00:00+00:00
cus_c2fccdfd034549,"Jacobs, Gutierrez and Adams",reevesshane@dickerson-combs.net,US,HealthTech,1-10,partner,2024-12-15,2024-12-15 00:00:00+00:00
cus_c6fb62b859bb45,Hahn-Mclaughlin,smithmichelle@chase.com,US,FinTech,201-500,referral,2024-12-15,2024-12-15 00:00:00+00:00
cus_cb925cd81e6047,"Koch, Hernandez and Gonzalez",rosserin@calhoun-green.com,BR,SaaS,11-50,paid_search,2024-12-15,2024-12-15 00:00:00+00:00
cus_cec3a5f9698a4b,Harris LLC,perezjesse@sandoval.biz,IN,HR Tech,501-2000,partner,2024-12-15,2024-12-15 00:00:00+00:00
cus_e01bfdcbd9dd4b,Reyes PLC,walterbowers@martin-edwards.com,US,AgriTech,11-50,organic,2024-12-15,2024-12-15 00:00:00+00:00
cus_ee254a2e41fb4b,"George, Howard and Mcmahon",mariahoward@robinson.com,US,SaaS,11-50,partner,2024-12-15,2024-12-15 00:00:00+00:00
cus_0029c31cd48843,Sanders-Butler,erin26@garcia.com,FR,HealthTech,1-10,organic,2024-12-16,2024-12-16 00:00:00+00:00
cus_050dd862060640,Peck and Sons,zjohnson@stafford.biz,US,Logistics,1-10,paid_search,2024-12-16,2024-12-16 00:00:00+00:00
cus_0e1089f6c52743,Smith Group,susan93@mejia-smith.org,US,E-Commerce,11-50,outbound_sales,2024-12-16,2024-12-16 00:00:00+00:00
cus_0f1b4ecccc5f4d,Rodriguez and Sons,karen44@johnson.com,US,LegalTech,11-50,referral,2024-12-16,2024-12-16 00:00:00+00:00
cus_17ee25527b6c49,Bell and Sons,proctortamara@cole-anderson.com,US,LegalTech,51-200,outbound_sales,2024-12-16,2024-12-16 00:00:00+00:00
cus_21138097d10a49,Carroll Group,kalvarez@brown.biz,US,HealthTech,1-10,paid_search,2024-12-16,2024-12-16 00:00:00+00:00
cus_233a2e83058242,Gill PLC,qgill@hernandez-luna.com,GB,HealthTech,11-50,paid_search,2024-12-16,2024-12-16 00:00:00+00:00
cus_25a6140f099a4f,Hall-Mitchell,rodriguezshane@brown.com,US,SaaS,51-200,partner,2024-12-16,2024-12-16 00:00:00+00:00
cus_2af7abd846da43,"Nguyen, Hunt and Watkins",kylethomas@gonzalez-torres.com,US,AgriTech,11-50,organic,2024-12-16,2024-12-16 00:00:00+00:00
cus_2afe1137b17740,Gonzalez and Sons,jasonflores@gonzalez.info,US,HealthTech,1-10,organic,2024-12-16,2024-12-16 00:00:00+00:00
cus_2bc23a2e5a2143,"Walsh, Maynard and Munoz",travis66@stevens-wright.com,US,SaaS,11-50,referral,2024-12-16,2024-12-16 00:00:00+00:00
cus_31d0e69582b640,Carter-Tran,paige60@pittman.com,US,Logistics,201-500,organic,2024-12-16,2024-12-16 00:00:00+00:00
cus_33f9b9c816544b,"Lewis, Green and Anthony",braunjoseph@carroll.biz,US,Logistics,201-500,paid_search,2024-12-16,2024-12-16 00:00:00+00:00
cus_3c8ec76ef6634e,"Kemp, Sutton and King",vwinters@meyer.com,SG,FinTech,2001+,organic,2024-12-16,2024-12-16 00:00:00+00:00
cus_431697479d5f47,Rice Group,sullivanscott@alexander.com,US,EdTech,51-200,organic,2024-12-16,2024-12-16 00:00:00+00:00
cus_44d991fc3dbd4c,Johnson Ltd,kbailey@lane.com,IN,HealthTech,201-500,partner,2024-12-16,2024-12-16 00:00:00+00:00
cus_6b5bff3c500249,Carlson Group,lovetimothy@cameron-thomas.com,SE,HealthTech,11-50,paid_search,2024-12-16,2024-12-16 00:00:00+00:00
cus_6e831fe0258848,Hull-Bennett,fsellers@wilson.com,US,EdTech,1-10,paid_search,2024-12-16,2024-12-16 00:00:00+00:00
cus_71cf4e5c624546,Schwartz Ltd,ugomez@brown.org,DE,LegalTech,201-500,organic,2024-12-16,2024-12-16 00:00:00+00:00
cus_78f336237b5d47,Allen-Baker,michaelramos@sanchez.com,US,Marketing,201-500,paid_search,2024-12-16,2024-12-16 00:00:00+00:00
cus_7be346e0218448,"Moran, Lane and Garcia",donna57@arnold.biz,CA,Logistics,501-2000,paid_search,2024-12-16,2024-12-16 00:00:00+00:00
cus_7ecbe67ecdba47,Washington Ltd,dustin49@lewis-lee.com,GB,Marketing,1-10,referral,2024-12-16,2024-12-16 00:00:00+00:00
cus_81cc6073e40d4e,Petersen-Scott,olivia03@booker.com,US,SaaS,1-10,referral,2024-12-16,2024-12-16 00:00:00+00:00
cus_8b3a2fd89eb549,"Anderson, Barrera and Johnson",rodriguezsteven@allen.com,US,Logistics,51-200,paid_search,2024-12-16,2024-12-16 00:00:00+00:00
cus_a4af2ae9e01d47,"Howell, Adams and Adams",michelleguzman@garrett-dean.com,FR,HealthTech,51-200,referral,2024-12-16,2024-12-16 00:00:00+00:00
cus_a8d383f67bc146,Gonzalez-Taylor,rebeccavega@cox.com,FR,AgriTech,11-50,organic,2024-12-16,2024-12-16 00:00:00+00:00
cus_b2e39227018f49,Martinez Group,reesedavid@allen.net,AU,AgriTech,1-10,paid_search,2024-12-16,2024-12-16 00:00:00+00:00
cus_c8a76bfa72e84a,"Schaefer, Leonard and Mcmillan",lori28@tran-jones.org,US,Logistics,1-10,outbound_sales,2024-12-16,2024-12-16 00:00:00+00:00
cus_d003017b47274a,Bell LLC,markpeterson@hawkins.biz,DE,EdTech,51-200,organic,2024-12-16,2024-12-16 00:00:00+00:00
cus_d353d930aecd47,Stevenson and Sons,bshaw@long.org,US,E-Commerce,1-10,paid_search,2024-12-16,2024-12-16 00:00:00+00:00
cus_d50e36bdc62542,Keller Inc,robertnguyen@walsh-sampson.info,AU,HR Tech,11-50,organic,2024-12-16,2024-12-16 00:00:00+00:00
cus_e3aab07f872c4f,Lambert Group,uhayes@lane-pearson.com,US,E-Commerce,201-500,outbound_sales,2024-12-16,2024-12-16 00:00:00+00:00
cus_e78cc681a76747,Sanchez Ltd,johncastaneda@weaver.com,CA,E-Commerce,501-2000,paid_search,2024-12-16,2024-12-16 00:00:00+00:00
cus_e80c4bfd5e4a4d,Robbins-Hensley,fitzpatricktimothy@serrano-perkins.com,US,Logistics,11-50,paid_search,2024-12-16,2024-12-16 00:00:00+00:00
cus_f091b46f0dc94e,Tyler Ltd,heather16@ramsey-nelson.com,US,HR Tech,1-10,organic,2024-12-16,2024-12-16 00:00:00+00:00
cus_084a369a2d4c40,"Floyd, Williams and Velasquez",tina53@aguilar-dixon.net,FR,EdTech,11-50,referral,2024-12-17,2024-12-17 00:00:00+00:00
cus_13ab5f1d5b5e4b,Rowland LLC,richard11@drake-davis.com,AU,AgriTech,11-50,paid_search,2024-12-17,2024-12-17 00:00:00+00:00
cus_18aef6e07d2f4b,Davidson-Stevenson,thammond@mcfarland.com,US,HR Tech,11-50,paid_search,2024-12-17,2024-12-17 00:00:00+00:00
cus_23723cd4bfba40,Hendrix Ltd,tsnyder@peters.com,GB,SaaS,51-200,organic,2024-12-17,2024-12-17 00:00:00+00:00
cus_23ed02606b8e4a,Crawford-Erickson,hannahbarber@odonnell-wiggins.com,CA,HR Tech,11-50,outbound_sales,2024-12-17,2024-12-17 00:00:00+00:00
cus_254b871d6f1c4c,Villa PLC,dfranco@hobbs.com,US,EdTech,1-10,referral,2024-12-17,2024-12-17 00:00:00+00:00
cus_25d3853a43704e,Dodson-Middleton,kwhite@roberts.net,US,EdTech,11-50,referral,2024-12-17,2024-12-17 00:00:00+00:00
cus_2b6b6dfd92b740,Howell Inc,gordonshawn@harmon.biz,GB,SaaS,51-200,organic,2024-12-17,2024-12-17 00:00:00+00:00
cus_307676f9a8b04b,Chavez and Sons,qshepherd@miller.com,US,Marketing,201-500,outbound_sales,2024-12-17,2024-12-17 00:00:00+00:00
cus_3931c4120bd34d,Acevedo Group,ophillips@turner.info,US,EdTech,11-50,organic,2024-12-17,2024-12-17 00:00:00+00:00
cus_3bafb2e55c7b4f,"Johnson, Rogers and Quinn",wshea@sanchez.org,US,HR Tech,11-50,referral,2024-12-17,2024-12-17 00:00:00+00:00
cus_40f6c817aad348,Stephens Inc,angela08@robertson.com,DE,Marketing,11-50,outbound_sales,2024-12-17,2024-12-17 00:00:00+00:00
cus_4511f35dffb14b,Hernandez-Walker,davisrobert@wright-barrett.com,SG,FinTech,1-10,referral,2024-12-17,2024-12-17 00:00:00+00:00
cus_45576348914647,"Williams, Morales and Rodgers",angelaellison@dunlap.net,US,Marketing,51-200,referral,2024-12-17,2024-12-17 00:00:00+00:00
cus_472bb60d737741,Boyd-Cox,josenixon@braun.com,US,LegalTech,51-200,outbound_sales,2024-12-17,2024-12-17 00:00:00+00:00
cus_521d5026aa3545,"Sanchez, Turner and Richardson",dawn40@keith.com,US,EdTech,11-50,organic,2024-12-17,2024-12-17 00:00:00+00:00
cus_52412db3878548,Parrish PLC,nicholas99@kelly.biz,JP,EdTech,11-50,paid_search,2024-12-17,2024-12-17 00:00:00+00:00
cus_5888a5cb01c14b,Wilson-Riddle,davidmorris@mccoy.com,AU,HR Tech,51-200,paid_search,2024-12-17,2024-12-17 00:00:00+00:00
cus_5a361a341d3c4c,Bates and Sons,hicksabigail@smith.com,US,AgriTech,11-50,partner,2024-12-17,2024-12-17 00:00:00+00:00
cus_5e1bd1fd03794d,Martin PLC,thomas44@spence-lane.com,US,Logistics,11-50,referral,2024-12-17,2024-12-17 00:00:00+00:00
cus_6bd2f8b1f93b40,"Kelly, Morales and Richards",grahamkathleen@morris.com,US,LegalTech,11-50,organic,2024-12-17,2024-12-17 00:00:00+00:00
cus_6d8dc965844b4b,"Coleman, Meyer and Martin",mcdonaldjessica@gross.com,US,HealthTech,51-200,partner,2024-12-17,2024-12-17 00:00:00+00:00
cus_77e68e19366843,Gaines and Sons,carlospatterson@erickson.com,US,AgriTech,11-50,organic,2024-12-17,2024-12-17 00:00:00+00:00
cus_846cbc6eb74d43,Curry Group,clinejonathan@mcdonald.info,US,HealthTech,201-500,referral,2024-12-17,2024-12-17 00:00:00+00:00
cus_855f83fd225942,Larson LLC,whitegail@rose.com,US,EdTech,51-200,outbound_sales,2024-12-17,2024-12-17 00:00:00+00:00
cus_8fa43f8947f947,Lewis-Larson,justin26@jennings.com,US,SaaS,501-2000,organic,2024-12-17,2024-12-17 00:00:00+00:00
cus_9a37e8fcb2e646,James-Myers,kari76@luna.com,GB,FinTech,51-200,organic,2024-12-17,2024-12-17 00:00:00+00:00
cus_a2b2f49201a84a,Matthews Inc,danielcole@sharp.com,SG,EdTech,51-200,outbound_sales,2024-12-17,2024-12-17 00:00:00+00:00
cus_a39398946e8147,Hall-Adams,drodriguez@sawyer-martinez.com,GB,Marketing,501-2000,referral,2024-12-17,2024-12-17 00:00:00+00:00
cus_b0ebdef6391b4b,"Parker, Hartman and Gonzalez",donaldmcdaniel@blankenship-miller.info,US,SaaS,11-50,partner,2024-12-17,2024-12-17 00:00:00+00:00
cus_c3a395adb5ca4d,Hill LLC,horncrystal@butler-castaneda.org,CA,FinTech,201-500,outbound_sales,2024-12-17,2024-12-17 00:00:00+00:00
cus_c52f49290f7a44,Chang Group,lauren24@lewis-dennis.net,US,Marketing,51-200,paid_search,2024-12-17,2024-12-17 00:00:00+00:00
cus_c95618b9f0654f,Bryant LLC,williammeadows@little.com,CA,AgriTech,11-50,outbound_sales,2024-12-17,2024-12-17 00:00:00+00:00
cus_cb10b173cf104f,"Brown, Mitchell and Carr",laurarodriguez@washington.com,US,LegalTech,11-50,organic,2024-12-17,2024-12-17 00:00:00+00:00
cus_d5be6988494147,"Bartlett, Morris and Navarro",denise10@mejia-torres.com,US,SaaS,51-200,referral,2024-12-17,2024-12-17 00:00:00+00:00
cus_e0d64d23e4f34a,Gibson-White,emilymoody@miller-page.com,GB,AgriTech,51-200,referral,2024-12-17,2024-12-17 00:00:00+00:00
cus_e2bf11d304a540,"Rodriguez, Knight and Moore",christyfitzgerald@reyes.com,US,HR Tech,11-50,paid_search,2024-12-17,2024-12-17 00:00:00+00:00
cus_e7a032996ae544,Zhang-Small,shelly48@williams-irwin.com,US,AgriTech,201-500,outbound_sales,2024-12-17,2024-12-17 00:00:00+00:00
cus_e818c7021dc542,Jones LLC,andrew67@morgan-thomas.com,DE,EdTech,201-500,organic,2024-12-17,2024-12-17 00:00:00+00:00
cus_01b2d407e46746,"Clayton, Torres and Farley",martinezteresa@barnes-parsons.com,CA,Marketing,201-500,referral,2024-12-18,2024-12-18 00:00:00+00:00
cus_0492c0f6d69146,"Odonnell, Newton and Chavez",charles71@long.com,SE,LegalTech,1-10,referral,2024-12-18,2024-12-18 00:00:00+00:00
cus_054a9f02ecb04c,Navarro-Wright,gabrielschneider@salinas.org,CA,E-Commerce,1-10,referral,2024-12-18,2024-12-18 00:00:00+00:00
cus_1478572d8d204c,Arnold PLC,john78@long.net,US,E-Commerce,2001+,organic,2024-12-18,2024-12-18 00:00:00+00:00
cus_14c4198fa15144,"Wallace, Pena and Rogers",hannahgilbert@mejia-weiss.com,US,EdTech,1-10,organic,2024-12-18,2024-12-18 00:00:00+00:00
cus_184c2613898049,"Gillespie, Terry and Williams",torresdavid@carroll-brown.com,US,SaaS,1-10,organic,2024-12-18,2024-12-18 00:00:00+00:00
cus_1b3f1322b8444f,"Morgan, Smith and Lee",mbarr@martin.net,FR,Logistics,501-2000,outbound_sales,2024-12-18,2024-12-18 00:00:00+00:00
cus_1c4cfecff1fc40,Hendrix-Jennings,kpeterson@flores.org,IN,SaaS,51-200,organic,2024-12-18,2024-12-18 00:00:00+00:00
cus_1f87e83fb2d24a,"Ruiz, White and Patel",hnelson@keller.com,US,FinTech,201-500,partner,2024-12-18,2024-12-18 00:00:00+00:00
cus_207d24dbc5b24d,Reynolds PLC,philip72@hill.com,US,E-Commerce,501-2000,organic,2024-12-18,2024-12-18 00:00:00+00:00
